number_contacts,client_id,contact,contact_duration,pdays,previous_campaign_contacts,previous_outcome,campaign_outcome,campaign_id,last_contact_date
2,39726,cellular,530,3,5,1.0,yes,1,2022-05-16
2,39727,cellular,202,12,1,1.0,yes,1,2022-05-06
4,39728,cellular,641,999,0,,yes,1,2022-05-31
1,39729,cellular,196,999,0,,yes,1,2022-05-29
1,39730,cellular,393,999,0,,yes,1,2022-05-13
1,39731,cellular,272,999,0,,yes,1,2022-05-28
1,39732,cellular,410,999,0,,yes,1,2022-05-08
1,39733,cellular,289,10,1,1.0,yes,1,2022-05-23
3,39734,cellular,405,999,1,0.0,yes,1,2022-05-28
3,39735,telephone,671,999,0,,yes,1,2022-05-31
3,39736,cellular,175,7,3,1.0,yes,1,2022-05-31
1,39737,cellular,267,999,1,0.0,no,1,2022-05-11
2,39738,cellular,135,3,2,1.0,yes,1,2022-05-27
2,39739,cellular,530,999,0,,yes,1,2022-05-13
2,39740,telephone,283,4,2,1.0,yes,1,2022-05-17
1,39741,telephone,93,999,0,,yes,1,2022-05-31
3,39742,cellular,181,6,1,1.0,yes,1,2022-05-24
1,39743,cellular,188,999,1,0.0,no,1,2022-05-20
1,39744,cellular,820,999,0,,yes,1,2022-05-09
1,39745,cellular,1178,6,2,1.0,yes,1,2022-05-06
1,39746,cellular,489,999,1,0.0,yes,1,2022-05-28
1,39747,telephone,57,999,0,,no,1,2022-05-22
1,39748,telephone,137,999,0,,no,1,2022-05-20
1,39749,cellular,460,999,1,0.0,yes,1,2022-05-25
1,39750,telephone,24,999,0,,no,1,2022-05-02
1,39751,telephone,74,999,0,,no,1,2022-05-20
2,39752,cellular,196,999,0,,no,1,2022-05-23
2,39753,cellular,275,999,0,,yes,1,2022-05-15
2,39754,cellular,417,999,0,,yes,1,2022-05-06
3,39755,cellular,173,9,2,1.0,yes,1,2022-05-22
2,39756,telephone,214,1,1,1.0,yes,1,2022-05-03
1,39757,telephone,43,999,2,0.0,no,1,2022-05-10
2,39758,cellular,101,999,3,0.0,no,1,2022-05-06
1,39759,telephone,35,999,0,,no,1,2022-05-27
3,39760,cellular,473,999,0,,yes,1,2022-05-28
3,39761,cellular,581,999,2,0.0,no,1,2022-05-17
4,39762,cellular,309,999,3,0.0,no,1,2022-05-27
2,39763,cellular,538,999,2,0.0,yes,1,2022-05-11
3,39764,cellular,466,999,0,,yes,1,2022-05-25
1,39765,telephone,29,999,0,,no,1,2022-05-13
3,39766,cellular,589,999,0,,no,1,2022-05-14
3,39767,cellular,663,999,0,,yes,1,2022-05-03
3,39768,cellular,114,999,0,,no,1,2022-05-05
2,39769,cellular,85,9,2,1.0,no,1,2022-05-03
1,39770,cellular,113,999,0,,no,1,2022-05-25
1,39771,telephone,664,2,1,1.0,no,1,2022-05-24
1,39772,cellular,540,999,1,0.0,yes,1,2022-05-24
1,39773,cellular,158,13,3,0.0,no,1,2022-05-03
1,39774,cellular,775,999,0,,yes,1,2022-05-01
1,39775,cellular,178,999,0,,no,1,2022-05-21
1,39776,cellular,392,999,0,,yes,1,2022-05-24
5,39777,cellular,140,6,2,1.0,no,1,2022-05-16
1,39778,telephone,8,999,0,,no,1,2022-05-04
1,39779,telephone,113,999,0,,no,1,2022-05-07
1,39780,cellular,119,999,4,0.0,no,1,2022-06-16
3,39781,cellular,209,999,0,,no,1,2022-06-16
1,39782,cellular,201,999,0,,yes,1,2022-06-23
1,39783,telephone,1563,6,2,1.0,no,1,2022-06-16
1,39784,cellular,318,999,0,,yes,1,2022-06-16
1,39785,cellular,516,13,2,0.0,yes,1,2022-06-22
1,39786,cellular,326,999,1,0.0,yes,1,2022-06-09
2,39787,cellular,154,3,3,1.0,yes,1,2022-06-18
2,39788,cellular,383,999,2,0.0,no,1,2022-06-01
2,39789,cellular,165,999,1,0.0,no,1,2022-06-24
1,39790,telephone,12,999,0,,no,1,2022-06-15
3,39791,cellular,347,5,1,1.0,yes,1,2022-06-30
1,39792,cellular,421,4,3,1.0,no,1,2022-06-30
1,39793,telephone,8,999,1,0.0,no,1,2022-06-29
1,39794,telephone,8,999,0,,no,1,2022-06-08
5,39795,cellular,296,999,0,,yes,1,2022-06-01
1,39796,cellular,303,10,1,1.0,yes,1,2022-06-02
2,39797,cellular,434,999,1,0.0,yes,1,2022-06-14
1,39798,telephone,52,999,1,0.0,no,1,2022-06-16
1,39799,telephone,5,999,0,,no,1,2022-06-13
1,39800,telephone,36,999,0,,no,1,2022-06-30
1,39801,telephone,7,999,0,,no,1,2022-06-09
1,39802,cellular,407,3,1,1.0,yes,1,2022-06-20
1,39803,cellular,657,6,1,1.0,yes,1,2022-06-25
2,39804,cellular,226,6,1,1.0,yes,1,2022-06-04
1,39805,cellular,147,999,2,0.0,no,1,2022-06-25
1,39806,cellular,238,6,2,1.0,yes,1,2022-06-29
1,39807,cellular,161,5,1,1.0,no,1,2022-06-21
1,39808,cellular,310,999,0,,yes,1,2022-06-28
1,39809,telephone,35,999,0,,no,1,2022-06-16
1,39810,telephone,32,999,0,,no,1,2022-06-14
2,39811,cellular,148,3,2,1.0,no,1,2022-06-08
2,39812,cellular,346,5,3,1.0,no,1,2022-06-04
1,39813,cellular,106,999,2,0.0,no,1,2022-06-15
1,39814,telephone,6,999,0,,no,1,2022-06-17
1,39815,telephone,13,999,0,,no,1,2022-06-30
1,39816,telephone,302,999,0,,yes,1,2022-06-06
1,39817,telephone,54,999,0,,no,1,2022-06-22
1,39818,telephone,29,999,0,,no,1,2022-06-13
1,39819,telephone,149,999,0,,no,1,2022-06-23
1,39820,cellular,187,6,2,1.0,yes,1,2022-06-17
1,39821,cellular,380,999,0,,yes,1,2022-06-18
1,39822,cellular,544,999,0,,no,1,2022-06-07
1,39823,telephone,30,14,2,1.0,no,1,2022-06-15
1,39824,telephone,198,999,0,,no,1,2022-06-27
1,39825,telephone,49,999,0,,no,1,2022-06-28
1,39826,telephone,29,999,0,,no,1,2022-06-05
1,39827,cellular,190,3,4,1.0,yes,1,2022-06-30
1,39828,cellular,200,6,3,1.0,yes,1,2022-06-09
1,39829,cellular,150,3,2,1.0,yes,1,2022-06-29
1,39830,cellular,206,3,1,1.0,yes,1,2022-06-08
1,39831,telephone,712,6,3,0.0,yes,1,2022-06-21
1,39832,telephone,118,999,0,,no,1,2022-06-11
2,39833,telephone,294,3,1,1.0,no,1,2022-06-09
2,39834,cellular,874,999,1,0.0,yes,1,2022-06-07
2,39835,cellular,479,6,2,1.0,yes,1,2022-06-07
2,39836,cellular,722,999,0,,no,1,2022-06-18
2,39837,cellular,192,3,4,1.0,yes,1,2022-06-27
1,39838,telephone,46,999,0,,no,1,2022-06-15
1,39839,telephone,138,999,0,,no,1,2022-06-05
1,39840,cellular,135,999,2,0.0,no,1,2022-06-19
1,39841,cellular,602,10,1,1.0,yes,1,2022-06-01
2,39842,cellular,141,4,3,1.0,no,1,2022-06-12
5,39843,telephone,278,6,1,1.0,yes,1,2022-06-02
1,39844,cellular,422,3,4,1.0,yes,1,2022-06-23
1,39845,telephone,434,9,1,1.0,yes,1,2022-06-04
1,39846,cellular,187,3,5,1.0,yes,1,2022-06-05
1,39847,cellular,245,999,0,,yes,1,2022-06-04
1,39848,cellular,661,999,0,,yes,1,2022-06-15
1,39849,cellular,270,999,0,,yes,1,2022-06-15
1,39850,cellular,168,999,1,0.0,no,1,2022-06-17
4,39851,cellular,212,999,0,,yes,1,2022-06-25
1,39852,cellular,458,4,4,1.0,yes,1,2022-06-16
2,39853,cellular,713,999,0,,yes,1,2022-06-21
1,39854,cellular,614,6,2,1.0,yes,1,2022-06-29
1,39855,cellular,516,999,0,,no,1,2022-06-19
1,39856,cellular,293,14,1,1.0,yes,1,2022-06-01
1,39857,cellular,563,12,2,0.0,yes,1,2022-06-10
1,39858,telephone,215,999,0,,no,1,2022-06-20
1,39859,telephone,30,999,0,,no,1,2022-06-10
1,39860,telephone,20,999,0,,no,1,2022-06-05
1,39861,cellular,472,999,1,0.0,no,1,2022-06-23
3,39862,cellular,262,999,0,,no,1,2022-06-23
2,39863,cellular,167,999,1,0.0,yes,1,2022-06-28
2,39864,cellular,485,999,0,,yes,1,2022-06-04
2,39865,cellular,237,3,4,1.0,no,1,2022-06-12
2,39866,cellular,619,3,1,1.0,yes,1,2022-06-16
2,39867,cellular,379,13,1,1.0,yes,1,2022-06-05
1,39868,cellular,910,7,2,1.0,yes,1,2022-06-23
3,39869,cellular,700,999,1,0.0,yes,1,2022-06-27
6,39870,cellular,238,3,3,1.0,no,1,2022-06-03
5,39871,cellular,243,9,2,1.0,yes,1,2022-06-16
4,39872,cellular,250,3,2,1.0,no,1,2022-06-20
3,39873,telephone,126,2,2,1.0,no,1,2022-06-04
2,39874,cellular,270,12,2,1.0,no,1,2022-06-07
1,39875,telephone,208,999,0,,yes,1,2022-06-21
1,39876,cellular,292,999,1,0.0,yes,1,2022-06-15
1,39877,telephone,58,999,0,,no,1,2022-06-14
1,39878,telephone,15,999,2,0.0,no,1,2022-06-25
3,39879,cellular,605,999,0,,yes,1,2022-06-15
6,39880,cellular,288,6,1,1.0,yes,1,2022-06-25
3,39881,cellular,339,6,2,1.0,yes,1,2022-06-09
3,39882,cellular,101,999,0,,no,1,2022-06-19
1,39883,cellular,383,22,1,1.0,yes,1,2022-06-14
1,39884,telephone,247,999,0,,no,1,2022-06-21
1,39885,cellular,1720,999,0,,yes,1,2022-06-04
1,39886,telephone,21,999,0,,no,1,2022-06-01
1,39887,cellular,344,999,0,,no,1,2022-06-10
1,39888,cellular,530,999,0,,no,1,2022-06-06
1,39889,cellular,169,999,0,,yes,1,2022-06-17
4,39890,cellular,282,999,0,,yes,1,2022-06-20
2,39891,cellular,176,12,2,0.0,yes,1,2022-06-16
1,39892,cellular,544,999,0,,yes,1,2022-06-20
2,39893,cellular,301,4,2,1.0,yes,1,2022-06-03
2,39894,cellular,91,6,1,1.0,no,1,2022-06-24
1,39895,telephone,80,999,0,,no,1,2022-06-24
1,39896,cellular,252,3,1,1.0,yes,1,2022-06-05
4,39897,cellular,201,999,0,,no,1,2022-06-21
1,39898,telephone,23,999,0,,no,1,2022-06-21
1,39899,cellular,215,12,1,1.0,yes,1,2022-06-06
1,39900,telephone,100,999,0,,no,1,2022-06-28
2,39901,cellular,130,3,3,1.0,no,1,2022-06-25
2,39902,cellular,136,999,0,,no,1,2022-06-16
1,39903,cellular,154,999,0,,no,1,2022-06-15
1,39904,cellular,292,999,1,0.0,no,1,2022-06-14
1,39905,cellular,867,3,2,1.0,yes,1,2022-06-10
1,39906,cellular,522,6,2,1.0,yes,1,2022-06-02
1,39907,cellular,856,12,2,1.0,yes,1,2022-06-07
1,39908,cellular,79,3,2,1.0,no,1,2022-06-16
1,39909,telephone,193,999,1,0.0,no,1,2022-06-06
1,39910,cellular,883,999,1,0.0,no,1,2022-06-30
1,39911,cellular,706,7,1,1.0,yes,1,2022-06-10
2,39912,cellular,342,3,1,1.0,yes,1,2022-06-14
1,39913,cellular,66,13,2,0.0,no,1,2022-06-02
1,39914,cellular,1407,999,0,,yes,1,2022-06-18
1,39915,cellular,339,6,1,1.0,yes,1,2022-06-21
1,39916,cellular,181,999,0,,no,1,2022-06-22
3,39917,cellular,671,999,0,,yes,1,2022-06-05
3,39918,cellular,133,3,2,1.0,no,1,2022-06-24
2,39919,cellular,112,14,2,1.0,no,1,2022-06-25
2,39920,cellular,442,999,3,0.0,no,1,2022-06-24
1,39921,telephone,355,999,2,0.0,no,1,2022-06-04
4,39922,cellular,1207,999,1,0.0,yes,1,2022-06-10
1,39923,telephone,369,999,1,0.0,no,1,2022-06-28
1,39924,telephone,316,999,0,,no,1,2022-06-30
1,39925,cellular,310,999,0,,yes,1,2022-06-27
1,39926,cellular,185,999,0,,no,1,2022-06-01
1,39927,cellular,134,999,1,0.0,no,1,2022-06-04
3,39928,cellular,167,999,0,,no,1,2022-06-28
2,39929,cellular,122,6,1,1.0,no,1,2022-06-11
1,39930,cellular,124,999,0,,no,1,2022-06-12
1,39931,cellular,288,999,0,,no,1,2022-06-02
2,39932,cellular,220,999,1,0.0,no,1,2022-06-16
1,39933,telephone,180,999,0,,no,1,2022-06-04
1,39934,telephone,15,999,0,,no,1,2022-06-14
1,39935,telephone,11,999,0,,no,1,2022-06-26
1,39936,telephone,22,999,0,,no,1,2022-06-20
1,39937,telephone,52,999,1,0.0,no,1,2022-06-18
1,39938,telephone,9,999,0,,no,1,2022-06-19
6,39939,cellular,213,12,2,0.0,yes,1,2022-06-11
1,39940,cellular,300,999,2,0.0,yes,1,2022-06-01
1,39941,cellular,276,14,1,1.0,yes,1,2022-06-02
1,39942,cellular,131,999,1,0.0,no,1,2022-06-11
1,39943,cellular,171,7,1,1.0,no,1,2022-06-16
1,39944,cellular,427,4,4,1.0,no,1,2022-06-29
6,39945,cellular,195,999,0,,no,1,2022-06-29
1,39946,telephone,12,999,0,,no,1,2022-06-22
2,39947,cellular,472,999,0,,yes,1,2022-06-16
2,39948,cellular,249,999,0,,no,1,2022-06-09
5,39949,telephone,359,999,0,,no,1,2022-06-05
2,39950,cellular,266,999,1,0.0,yes,1,2022-06-06
6,39951,cellular,348,999,2,0.0,no,1,2022-06-19
1,39952,telephone,54,999,0,,no,1,2022-06-03
3,39953,cellular,614,3,2,1.0,yes,1,2022-06-23
4,39954,cellular,297,999,0,,yes,1,2022-06-15
3,39955,cellular,281,10,3,1.0,yes,1,2022-06-02
3,39956,cellular,132,999,1,0.0,no,1,2022-06-27
1,39957,cellular,345,999,0,,yes,1,2022-06-17
1,39958,cellular,325,3,1,1.0,yes,1,2022-06-30
1,39959,cellular,452,999,0,,yes,1,2022-06-18
1,39960,cellular,247,2,2,1.0,yes,1,2022-06-19
1,39961,cellular,197,999,1,0.0,no,1,2022-06-20
1,39962,telephone,363,999,0,,yes,1,2022-06-03
1,39963,telephone,198,999,0,,yes,1,2022-06-15
4,39964,cellular,563,4,3,1.0,yes,1,2022-06-02
3,39965,cellular,150,999,0,,no,1,2022-06-24
2,39966,cellular,181,999,0,,no,1,2022-06-21
3,39967,cellular,383,999,0,,no,1,2022-06-09
4,39968,telephone,133,999,0,,no,1,2022-06-07
6,39969,cellular,737,999,0,,yes,1,2022-06-23
1,39970,cellular,265,999,1,0.0,yes,1,2022-06-06
1,39971,cellular,279,999,4,0.0,no,1,2022-06-10
1,39972,cellular,401,999,0,,yes,1,2022-06-08
4,39973,cellular,135,999,1,0.0,no,1,2022-06-04
1,39974,cellular,352,3,1,1.0,yes,1,2022-06-10
1,39975,cellular,295,9,2,1.0,yes,1,2022-06-16
1,39976,cellular,383,3,1,1.0,yes,1,2022-06-22
1,39977,cellular,222,999,3,0.0,yes,1,2022-06-13
1,39978,cellular,238,999,2,0.0,no,1,2022-06-27
2,39979,cellular,586,999,0,,yes,1,2022-06-16
1,39980,cellular,189,6,3,1.0,no,1,2022-06-16
1,39981,cellular,385,5,1,1.0,no,1,2022-06-23
2,39982,cellular,660,6,3,1.0,yes,1,2022-06-11
1,39983,cellular,271,2,3,1.0,yes,1,2022-06-17
1,39984,cellular,189,999,0,,no,1,2022-06-19
2,39985,cellular,421,999,0,,yes,1,2022-06-03
4,39986,cellular,264,999,0,,no,1,2022-06-28
1,39987,telephone,12,999,0,,no,1,2022-06-21
2,39988,telephone,286,999,0,,no,1,2022-06-18
2,39989,cellular,167,999,0,,yes,1,2022-06-14
1,39990,telephone,13,999,1,0.0,no,1,2022-06-14
1,39991,telephone,8,999,0,,no,1,2022-06-30
4,39992,cellular,598,12,3,0.0,yes,1,2022-06-20
4,39993,cellular,665,3,2,1.0,yes,1,2022-06-10
2,39994,cellular,255,999,0,,no,1,2022-06-30
1,39995,cellular,428,999,0,,no,1,2022-06-13
1,39996,telephone,263,999,2,0.0,yes,1,2022-06-12
3,39997,cellular,121,999,0,,no,1,2022-06-10
2,39998,cellular,274,12,2,1.0,yes,1,2022-06-20
2,39999,cellular,337,3,2,1.0,yes,1,2022-06-05
1,40000,telephone,6,999,0,,no,1,2022-06-06
1,40001,telephone,955,999,0,,yes,1,2022-06-01
2,40002,cellular,286,999,0,,yes,1,2022-06-22
5,40003,cellular,108,999,0,,no,1,2022-06-04
2,40004,cellular,275,999,1,0.0,yes,1,2022-06-30
2,40005,cellular,319,999,0,,yes,1,2022-06-16
1,40006,telephone,119,999,0,,no,1,2022-06-23
4,40007,cellular,241,999,3,0.0,no,1,2022-06-23
5,40008,cellular,301,999,0,,yes,1,2022-06-09
4,40009,cellular,114,999,2,0.0,no,1,2022-07-02
4,40010,telephone,494,999,3,0.0,no,1,2022-07-26
1,40011,telephone,165,999,1,0.0,no,1,2022-07-24
1,40012,telephone,12,999,1,0.0,no,1,2022-07-25
1,40013,telephone,28,999,0,,no,1,2022-07-30
1,40014,cellular,395,4,2,1.0,yes,1,2022-07-12
2,40015,cellular,609,7,3,1.0,yes,1,2022-07-17
2,40016,cellular,113,999,2,0.0,no,1,2022-07-02
2,40017,cellular,561,10,2,1.0,yes,1,2022-07-10
1,40018,telephone,12,999,0,,no,1,2022-07-03
1,40019,telephone,10,999,0,,no,1,2022-07-28
1,40020,telephone,25,14,1,1.0,no,1,2022-07-11
3,40021,cellular,423,999,0,,yes,1,2022-07-06
2,40022,cellular,96,4,3,1.0,no,1,2022-07-17
3,40023,cellular,217,999,0,,yes,1,2022-07-08
2,40024,cellular,844,6,3,1.0,no,1,2022-07-07
1,40025,cellular,687,999,2,0.0,yes,1,2022-07-19
5,40026,cellular,391,4,1,1.0,yes,1,2022-07-09
1,40027,cellular,179,999,1,0.0,yes,1,2022-07-14
1,40028,cellular,667,999,0,,yes,1,2022-07-27
2,40029,cellular,129,999,1,0.0,no,1,2022-07-02
2,40030,cellular,194,3,1,1.0,yes,1,2022-07-09
1,40031,telephone,9,999,1,0.0,no,1,2022-07-26
3,40032,cellular,101,999,0,,no,1,2022-07-15
3,40033,cellular,251,999,0,,yes,1,2022-07-19
1,40034,telephone,29,999,0,,no,1,2022-07-22
1,40035,telephone,17,999,0,,no,1,2022-07-29
2,40036,cellular,128,999,0,,yes,1,2022-07-26
4,40037,cellular,175,999,0,,no,1,2022-07-02
1,40038,cellular,140,14,2,1.0,yes,1,2022-07-04
1,40039,cellular,182,999,0,,no,1,2022-07-16
2,40040,cellular,255,3,1,1.0,no,1,2022-07-17
2,40041,cellular,209,999,0,,yes,1,2022-07-31
1,40042,cellular,267,999,0,,yes,1,2022-07-05
3,40043,cellular,335,999,2,0.0,yes,1,2022-07-27
1,40044,cellular,212,3,2,1.0,no,1,2022-07-04
1,40045,cellular,257,999,3,0.0,no,1,2022-07-26
1,40046,cellular,319,999,0,,yes,1,2022-07-27
1,40047,telephone,42,999,0,,no,1,2022-07-05
1,40048,cellular,396,13,2,1.0,yes,1,2022-07-18
3,40049,cellular,386,999,1,0.0,yes,1,2022-07-01
2,40050,cellular,667,3,1,1.0,yes,1,2022-07-29
1,40051,telephone,295,999,0,,no,1,2022-07-25
1,40052,cellular,156,999,2,0.0,no,1,2022-07-12
1,40053,telephone,229,9,1,1.0,yes,1,2022-07-06
2,40054,telephone,398,999,1,0.0,yes,1,2022-07-09
2,40055,cellular,273,15,1,1.0,yes,1,2022-07-17
2,40056,telephone,276,999,0,,yes,1,2022-07-08
1,40057,cellular,346,999,1,0.0,yes,1,2022-07-14
3,40058,cellular,183,999,0,,no,1,2022-07-11
4,40059,cellular,214,999,2,0.0,no,1,2022-07-04
1,40060,cellular,229,999,2,0.0,yes,1,2022-07-05
1,40061,cellular,480,6,1,1.0,yes,1,2022-07-16
1,40062,cellular,294,999,1,0.0,yes,1,2022-07-19
11,40063,cellular,173,9,2,0.0,no,1,2022-07-26
2,40064,telephone,411,8,4,1.0,yes,1,2022-07-15
1,40065,telephone,250,12,1,1.0,yes,1,2022-07-04
1,40066,cellular,184,999,0,,no,1,2022-07-23
1,40067,cellular,968,13,2,0.0,yes,1,2022-07-24
1,40068,telephone,14,999,0,,no,1,2022-07-16
1,40069,cellular,202,999,1,0.0,no,1,2022-07-27
2,40070,cellular,414,999,0,,yes,1,2022-07-11
2,40071,cellular,449,999,0,,yes,1,2022-07-17
2,40072,cellular,230,999,0,,no,1,2022-07-05
3,40073,cellular,967,999,0,,yes,1,2022-07-25
7,40074,telephone,220,999,1,0.0,no,1,2022-07-13
2,40075,telephone,312,999,2,0.0,no,1,2022-07-18
2,40076,cellular,131,999,0,,no,1,2022-07-14
1,40077,cellular,344,999,2,0.0,yes,1,2022-07-25
4,40078,cellular,483,8,1,1.0,yes,1,2022-07-06
7,40079,cellular,474,999,0,,yes,1,2022-07-18
9,40080,cellular,119,999,1,0.0,no,1,2022-07-06
2,40081,cellular,582,999,1,0.0,no,1,2022-07-05
1,40082,cellular,1185,999,0,,no,1,2022-07-24
3,40083,cellular,341,999,0,,yes,1,2022-07-03
1,40084,cellular,116,999,0,,no,1,2022-07-24
1,40085,cellular,464,999,1,0.0,yes,1,2022-07-18
1,40086,telephone,15,999,0,,no,1,2022-07-31
1,40087,telephone,25,999,0,,no,1,2022-07-21
1,40088,telephone,23,999,0,,no,1,2022-07-03
1,40089,telephone,9,999,0,,no,1,2022-07-24
2,40090,cellular,410,999,0,,no,1,2022-07-05
10,40091,cellular,398,999,1,0.0,yes,1,2022-07-09
4,40092,cellular,305,3,1,1.0,no,1,2022-07-01
3,40093,cellular,210,999,2,0.0,yes,1,2022-07-22
3,40094,cellular,375,999,0,,yes,1,2022-07-28
2,40095,cellular,101,999,2,0.0,no,1,2022-07-25
2,40096,cellular,123,6,1,1.0,no,1,2022-07-14
4,40097,cellular,562,999,0,,yes,1,2022-07-14
3,40098,cellular,220,999,1,0.0,yes,1,2022-07-31
1,40099,cellular,167,999,0,,no,1,2022-07-23
1,40100,cellular,273,16,1,1.0,no,1,2022-07-07
1,40101,cellular,537,999,0,,yes,1,2022-07-03
1,40102,cellular,154,999,2,0.0,no,1,2022-07-23
1,40103,cellular,452,14,1,1.0,yes,1,2022-07-10
1,40104,telephone,567,6,2,1.0,yes,1,2022-07-07
1,40105,cellular,796,6,1,1.0,yes,1,2022-07-29
3,40106,cellular,194,999,0,,no,1,2022-07-17
2,40107,cellular,236,999,0,,no,1,2022-07-18
2,40108,cellular,262,999,2,0.0,yes,1,2022-07-12
1,40109,cellular,248,999,2,0.0,yes,1,2022-07-18
1,40110,cellular,289,999,1,0.0,no,1,2022-07-08
6,40111,cellular,200,999,0,,no,1,2022-07-28
2,40112,cellular,250,6,1,1.0,yes,1,2022-07-02
2,40113,cellular,256,6,1,1.0,no,1,2022-07-09
1,40114,cellular,305,999,0,,yes,1,2022-07-06
2,40115,cellular,195,3,3,1.0,yes,1,2022-07-07
1,40116,cellular,363,999,1,0.0,yes,1,2022-07-15
1,40117,cellular,178,6,2,1.0,yes,1,2022-07-03
1,40118,telephone,35,999,0,,no,1,2022-07-27
1,40119,telephone,617,12,1,1.0,yes,1,2022-07-13
1,40120,cellular,475,999,0,,yes,1,2022-07-17
1,40121,cellular,317,999,0,,yes,1,2022-07-19
1,40122,cellular,88,999,2,0.0,no,1,2022-07-06
1,40123,cellular,311,3,1,1.0,yes,1,2022-07-28
3,40124,cellular,316,999,1,0.0,no,1,2022-07-07
1,40125,cellular,309,6,3,1.0,yes,1,2022-07-30
1,40126,cellular,337,6,1,1.0,yes,1,2022-07-16
1,40127,cellular,360,11,2,1.0,yes,1,2022-07-01
3,40128,cellular,256,999,1,0.0,yes,1,2022-07-28
2,40129,telephone,538,999,0,,no,1,2022-07-07
1,40130,telephone,151,999,0,,no,1,2022-07-18
6,40131,cellular,577,6,1,1.0,yes,1,2022-07-20
3,40132,cellular,272,6,1,1.0,yes,1,2022-07-25
1,40133,telephone,18,999,0,,no,1,2022-07-02
1,40134,telephone,413,6,2,1.0,yes,1,2022-07-22
4,40135,cellular,334,999,2,0.0,yes,1,2022-07-14
1,40136,cellular,91,999,1,0.0,no,1,2022-07-29
1,40137,cellular,603,999,0,,yes,1,2022-07-22
1,40138,cellular,355,999,0,,yes,1,2022-07-31
2,40139,cellular,817,999,0,,yes,1,2022-07-19
3,40140,cellular,133,999,0,,no,1,2022-07-19
1,40141,telephone,247,6,1,1.0,yes,1,2022-07-10
1,40142,cellular,203,999,1,0.0,no,1,2022-07-23
1,40143,cellular,276,999,0,,yes,1,2022-07-13
1,40144,cellular,604,999,0,,yes,1,2022-07-28
2,40145,telephone,897,999,0,,yes,1,2022-07-19
2,40146,cellular,287,999,1,0.0,yes,1,2022-07-21
3,40147,cellular,86,999,1,0.0,no,1,2022-07-15
9,40148,telephone,343,999,0,,no,1,2022-07-25
3,40149,cellular,87,999,0,,yes,1,2022-07-07
1,40150,telephone,71,999,0,,no,1,2022-07-13
5,40151,cellular,268,999,1,0.0,yes,1,2022-07-01
5,40152,cellular,185,999,2,0.0,no,1,2022-07-29
1,40153,cellular,219,3,1,1.0,yes,1,2022-07-11
1,40154,cellular,367,999,0,,yes,1,2022-07-28
1,40155,cellular,346,6,2,1.0,yes,1,2022-07-09
1,40156,cellular,957,6,1,1.0,yes,1,2022-07-16
2,40157,cellular,415,999,0,,yes,1,2022-07-27
1,40158,cellular,252,6,2,1.0,yes,1,2022-07-12
1,40159,cellular,178,999,2,0.0,no,1,2022-07-31
2,40160,cellular,250,6,1,1.0,no,1,2022-07-22
3,40161,cellular,361,6,3,1.0,yes,1,2022-07-17
2,40162,telephone,552,999,0,,yes,1,2022-07-05
2,40163,cellular,390,6,2,1.0,yes,1,2022-07-30
2,40164,cellular,951,6,1,1.0,yes,1,2022-07-09
4,40165,cellular,250,999,1,0.0,yes,1,2022-07-17
2,40166,cellular,210,15,1,1.0,no,1,2022-07-27
2,40167,cellular,198,999,0,,yes,1,2022-07-30
2,40168,cellular,392,6,1,1.0,yes,1,2022-07-16
2,40169,cellular,561,999,0,,no,1,2022-07-03
4,40170,cellular,392,999,0,,no,1,2022-07-14
1,40171,cellular,261,6,1,1.0,no,1,2022-07-03
2,40172,cellular,815,13,2,1.0,yes,1,2022-07-01
2,40173,cellular,129,6,1,1.0,no,1,2022-07-07
1,40174,cellular,184,9,3,0.0,no,1,2022-07-22
1,40175,cellular,745,999,1,0.0,yes,1,2022-07-11
8,40176,cellular,136,999,0,,no,1,2022-07-18
1,40177,cellular,316,6,2,1.0,yes,1,2022-07-27
1,40178,cellular,486,999,0,,yes,1,2022-07-23
4,40179,cellular,44,999,0,,no,1,2022-07-20
1,40180,cellular,377,999,1,0.0,no,1,2022-07-09
1,40181,cellular,106,999,0,,no,1,2022-07-05
1,40182,telephone,7,999,0,,no,1,2022-07-16
2,40183,cellular,268,6,1,1.0,yes,1,2022-07-14
3,40184,cellular,806,6,2,1.0,yes,1,2022-07-02
2,40185,cellular,237,999,1,0.0,no,1,2022-07-25
4,40186,cellular,73,999,0,,no,1,2022-07-01
1,40187,telephone,12,999,0,,no,1,2022-07-05
2,40188,cellular,457,15,1,1.0,yes,1,2022-07-18
2,40189,cellular,222,999,0,,no,1,2022-07-06
5,40190,cellular,84,999,2,0.0,no,1,2022-07-12
1,40191,telephone,484,999,2,0.0,yes,1,2022-07-01
2,40192,cellular,207,13,1,1.0,yes,1,2022-07-16
3,40193,cellular,253,15,1,1.0,yes,1,2022-07-21
1,40194,cellular,1148,999,0,,yes,1,2022-07-10
2,40195,cellular,128,999,1,0.0,no,1,2022-07-02
1,40196,cellular,268,999,0,,yes,1,2022-07-01
2,40197,cellular,173,999,1,0.0,yes,1,2022-07-07
2,40198,cellular,230,999,1,0.0,yes,1,2022-07-28
6,40199,cellular,187,999,0,,yes,1,2022-07-24
7,40200,cellular,568,999,0,,yes,1,2022-07-14
1,40201,cellular,212,13,2,1.0,yes,1,2022-07-02
3,40202,cellular,173,999,0,,yes,1,2022-07-17
